provider,prompt_style,category,mean_bias,std_bias,provider_label
anthropic,controversial,$100k+,0.0222037629911645,,Claude Sonnet 4.5
anthropic,controversial,$30-60k,-0.0309469008681607,,Claude Sonnet 4.5
anthropic,controversial,$60-100k,0.0159622354897945,,Claude Sonnet 4.5
anthropic,controversial,<$30k,0.0049766856066068,,Claude Sonnet 4.5
anthropic,controversial,Prefer not to say,-0.0121957832194052,,Claude Sonnet 4.5
anthropic,engaging,$100k+,0.0462818544853585,,Claude Sonnet 4.5
anthropic,engaging,$30-60k,-0.0350709576488993,,Claude Sonnet 4.5
anthropic,engaging,$60-100k,0.0296587092941875,,Claude Sonnet 4.5
anthropic,engaging,<$30k,-0.0371176432532891,,Claude Sonnet 4.5
anthropic,engaging,Prefer not to say,-0.0037519628773576,,Claude Sonnet 4.5
anthropic,general,$100k+,0.0307753938175912,,Claude Sonnet 4.5
anthropic,general,$30-60k,-0.0431915981423884,,Claude Sonnet 4.5
anthropic,general,$60-100k,0.0263836223424651,,Claude Sonnet 4.5
anthropic,general,<$30k,-0.0171579146450575,,Claude Sonnet 4.5
anthropic,general,Prefer not to say,0.0031904966273896,,Claude Sonnet 4.5
anthropic,informative,$100k+,0.0651257436339951,,Claude Sonnet 4.5
anthropic,informative,$30-60k,-0.0458978784132489,,Claude Sonnet 4.5
anthropic,informative,$60-100k,0.0185804092718125,,Claude Sonnet 4.5
anthropic,informative,<$30k,-0.0257158384706653,,Claude Sonnet 4.5
anthropic,informative,Prefer not to say,-0.0120924360218934,,Claude Sonnet 4.5
anthropic,neutral,$100k+,0.0422246255694294,,Claude Sonnet 4.5
anthropic,neutral,$30-60k,-0.0329178621332785,,Claude Sonnet 4.5
anthropic,neutral,$60-100k,0.0463990013198547,,Claude Sonnet 4.5
anthropic,neutral,<$30k,-0.0455838495067676,,Claude Sonnet 4.5
anthropic,neutral,Prefer not to say,-0.010121915249238,,Claude Sonnet 4.5
anthropic,popular,$100k+,0.0353581025178653,,Claude Sonnet 4.5
anthropic,popular,$30-60k,-0.0462506814174671,,Claude Sonnet 4.5
anthropic,popular,$60-100k,0.0423543846150418,,Claude Sonnet 4.5
anthropic,popular,<$30k,-0.0063704920613936,,Claude Sonnet 4.5
anthropic,popular,Prefer not to say,-0.0250913136540463,,Claude Sonnet 4.5
gemini,controversial,$100k+,0.0228488089450656,,Gemini 2.0 Flash
gemini,controversial,$30-60k,-0.0224598930481283,,Gemini 2.0 Flash
gemini,controversial,$60-100k,0.0080375952033706,,Gemini 2.0 Flash
gemini,controversial,<$30k,-0.0049667801004699,,Gemini 2.0 Flash
gemini,controversial,Prefer not to say,-0.0034597309998379,,Gemini 2.0 Flash
gemini,engaging,$100k+,0.0144880234050051,,Gemini 2.0 Flash
gemini,engaging,$30-60k,-0.0007340703768267,,Gemini 2.0 Flash
gemini,engaging,$60-100k,0.0128130800290628,,Gemini 2.0 Flash
gemini,engaging,<$30k,-0.0205738351796255,,Gemini 2.0 Flash
gemini,engaging,Prefer not to say,-0.0059931978776157,,Gemini 2.0 Flash
gemini,general,$100k+,-0.0019383884404598,,Gemini 2.0 Flash
gemini,general,$30-60k,-0.0184872250644762,,Gemini 2.0 Flash
gemini,general,$60-100k,0.0214858304267198,,Gemini 2.0 Flash
gemini,general,<$30k,0.00894094900373,,Gemini 2.0 Flash
gemini,general,Prefer not to say,-0.0100011659255137,,Gemini 2.0 Flash
gemini,informative,$100k+,0.021706760383335,,Gemini 2.0 Flash
gemini,informative,$30-60k,-0.0159517947911436,,Gemini 2.0 Flash
gemini,informative,$60-100k,0.0076926101342237,,Gemini 2.0 Flash
gemini,informative,<$30k,-0.0040123960859983,,Gemini 2.0 Flash
gemini,informative,Prefer not to say,-0.0094351796404167,,Gemini 2.0 Flash
gemini,neutral,$100k+,0.0158008780625973,,Gemini 2.0 Flash
gemini,neutral,$30-60k,-0.0129818722560543,,Gemini 2.0 Flash
gemini,neutral,$60-100k,-0.012078317518765,,Gemini 2.0 Flash
gemini,neutral,<$30k,0.0107251097578246,,Gemini 2.0 Flash
gemini,neutral,Prefer not to say,-0.0014657980456026,,Gemini 2.0 Flash
gemini,popular,$100k+,0.0070237070455297,,Gemini 2.0 Flash
gemini,popular,$30-60k,-0.0285937427832522,,Gemini 2.0 Flash
gemini,popular,$60-100k,-0.0018978593634289,,Gemini 2.0 Flash
gemini,popular,<$30k,0.0281337308117816,,Gemini 2.0 Flash
gemini,popular,Prefer not to say,-0.0046658357106301,,Gemini 2.0 Flash
openai,controversial,$100k+,0.0437095289829793,,GPT-4o-mini
openai,controversial,$30-60k,-0.020590590291275,,GPT-4o-mini
openai,controversial,$60-100k,0.0091166728131115,,GPT-4o-mini
openai,controversial,<$30k,-0.032876835212152,,GPT-4o-mini
openai,controversial,Prefer not to say,0.0006412237073361,,GPT-4o-mini
openai,engaging,$100k+,0.0229229473492009,,GPT-4o-mini
openai,engaging,$30-60k,-0.0259675432829958,,GPT-4o-mini
openai,engaging,$60-100k,0.0008333542317629,,GPT-4o-mini
openai,engaging,<$30k,-0.0159060060959544,,GPT-4o-mini
openai,engaging,Prefer not to say,0.0181172477979864,,GPT-4o-mini
openai,general,$100k+,0.0074587894493107,,GPT-4o-mini
openai,general,$30-60k,-0.0250268496713993,,GPT-4o-mini
